LGU_clean,election_year,dynasty,ira_share,local_rev_pc,enc_gol,income_class,region,health_mn_percap,educ_mn_percap,pubwelf_mn_percap,socserv_mn_percap,econdev_mn_percap,labor_mn_percap,housing_mn_percap,gov_mn_percap,totexp_mn_percap
BILIRAN,2004.0,1,0.9203685522079468,13.767322540283203,1.3806263208389282,3,Eastern Visayas,213.5424719229776,11.433908924647806,592.9820220603891,22.160338253718933,109.8967476790672,0.0,0.0,345.8453138569771,969.353551432113
BILIRAN,2007.0,1,0.9220068454742432,17.150312423706055,1.4619499444961548,3,Eastern Visayas,482.32166960776885,21.008226243906446,492.63722571445476,78.68812248582776,178.35289734565967,0.0,0.0,668.8306877516146,1517.639608332941
BILIRAN,2010.0,1,0.8884276151657104,25.735002517700195,2.639082193374634,3,Eastern Visayas,600.1607521980304,15.829462512585733,473.70887140688467,52.47730686843021,152.0484420595254,0.0,0.0,856.343944435107,1710.998001878426
BILIRAN,2013.0,1,0.9210714101791382,28.010757446289062,1.5919514894485474,3,Eastern Visayas,934.2279857328285,17.36931426875554,833.2809631876596,41.569632404515836,199.92344320655272,0.0,12.41634273166097,800.9658603390254,1867.4449144297178
BILIRAN,2016.0,1,0.8520849943161011,74.6973648071289,1.0,3,Eastern Visayas,848.5587916752844,13.2637303020776,928.8034384450241,66.98094079346575,251.50347481532967,0.0,0.0,912.2244393635331,2099.442128031236
BILIRAN,2019.0,1,0.9105274081230164,58.87771987915039,1.5403302907943726,3,Eastern Visayas,987.5698996716417,5.476775840769176,1494.8219791600009,69.21630983661876,340.4218756120499,0.0,0.0,1331.7584844822886,3172.8937989801075
BOHOL,1992.0,0,0.5190097093582153,68.29270935058594,2.3784992694854736,3,Central Visayas,0.0,0.0,57.89747242477662,0.0,45.074647842430046,0.0,0.0,54.119125382501615,253.55772757696266
BOHOL,1998.0,0,0.5469188690185547,249.85389709472656,1.2497429847717283,3,Central Visayas,44.22224616059706,5.924598958830983,215.56635202031137,16.01116747343873,87.18937424493294,0.0,1.6038378879933715,126.07474960665847,597.2951959708068
BOHOL,2001.0,0,0.581969678401947,291.938232421875,1.8276832103729248,3,Central Visayas,100.51384645452694,14.608553771871371,294.8436635672882,8.319574243858936,67.67673520756489,0.0,0.0,171.40169682270636,486.9469697348372
BOHOL,2004.0,1,0.894680380821228,63.65022277832031,1.8430219888687132,3,Central Visayas,117.2310688974495,14.467634052934082,323.8346313914949,13.76373474034544,83.41642770459498,0.0,0.0,178.37218969749392,546.5621307383161
BOHOL,2007.0,1,0.9104207158088684,68.62179565429688,1.0742270946502686,3,Central Visayas,208.0084097310043,18.804620219636682,188.15761964271317,16.579998042706457,119.83010495689707,1.1344939211139105,0.0,234.33206916317022,652.1677886445792
BOHOL,2010.0,0,0.8827086091041565,130.72073364257812,2.6381771564483643,3,Central Visayas,200.89621689496633,28.58419189962753,148.46801070933085,8.146760360748539,108.70507774867924,0.0,0.0,352.00698448953847,702.100027114391
BOHOL,2013.0,1,0.8557268381118774,184.87249755859372,1.4748986959457395,3,Central Visayas,282.3235527124272,38.10876370720695,341.14468267061363,70.04359063205777,119.58305790016243,0.0,0.001550162656538989,390.52025805344374,853.9334830473956
BOHOL,2016.0,1,0.8377941846847534,297.639404296875,1.744029879570007,3,Central Visayas,374.90625856191446,12.979692256513037,453.48605316764946,55.47343785757592,173.3810253219968,7.934489185773881,2.1921704628863328,422.1535675415015,1049.0206364684452
BOHOL,2019.0,0,0.8532794117927551,342.1945495605469,2.0504369735717773,3,Central Visayas,457.973208129368,13.396261022804262,694.2412634637425,42.65218665405955,224.6554155800925,36.86443038406723,0.0,799.9726905450472,1718.8694138758176
BUKIDNON,1992.0,0,0.8030831813812256,21.653627395629883,3.7809998989105225,3,Northern Mindanao,0.0,0.0,63.17229253319286,0.0,32.45130067000552,0.0,0.0,30.13237731137682,203.635047875849
BUKIDNON,1995.0,1,0.8235859274864197,49.90812683105469,1.4837123155593872,3,Northern Mindanao,0.0,0.0,77.07025103711008,0.0,44.588385841583325,0.0,0.0,62.58824500810964,383.4215440227986
BUKIDNON,1998.0,1,0.8457029461860657,61.629676818847656,1.4279389381408691,3,Northern Mindanao,27.351561006554782,4.289433893471799,219.19531792869006,2.6352953608734904,52.94851836372734,0.0,0.3276010734148311,128.05786088883386,491.80894681397837
BUKIDNON,2001.0,0,0.8783926963806152,67.63400268554688,1.4090622663497925,3,Northern Mindanao,192.80336181126083,19.323745423403352,434.64110979687035,4.763706270881844,88.31627238085274,0.7871721781040741,1.1554238226125513,215.80769520831728,691.798346102531
BUKIDNON,2004.0,1,0.7137799263000488,122.44554138183594,1.1322662830352783,3,Northern Mindanao,11.013134895418773,16.614861534245215,412.3250030308873,7.925125012573613,364.6507656205362,0.0,0.3730015971340815,376.3988599241302,982.6706436333516
BUKIDNON,2007.0,1,0.7760365605354309,237.0502777099609,1.2196307182312012,3,Northern Mindanao,12.061614165772658,14.537547709219265,25.034360761068456,7.741103105795994,349.993005556364,0.0,0.0,681.6404688419773,1151.34640070668
BUKIDNON,2010.0,0,0.7005079388618469,317.70367431640625,2.0326409339904785,3,Northern Mindanao,8.629087171063494,29.150998653278545,38.952434559690666,11.52643308659747,423.96308493447276,0.0,0.0,641.3144732557012,1129.1898532535029
BUKIDNON,2013.0,0,0.7874874472618103,369.261962890625,1.1814093589782717,3,Northern Mindanao,30.718110021978855,12.192404286557732,278.56464811943994,61.31000100744718,445.6790760630727,0.22698553523265175,0.3691364772421032,880.2514714447143,1605.960515109439
BUKIDNON,2016.0,1,0.7391648888587952,694.400146484375,1.2659451961517334,3,Northern Mindanao,51.75665656952369,3.6084990059768414,164.06818125494488,106.01742283636484,744.7709694030026,0.0,2.685603394804857,681.6520631815383,1590.4912173705281
BUKIDNON,2019.0,1,0.7320636510848999,968.218505859375,1.3021541833877563,3,Northern Mindanao,399.2330844529776,0.05980289818503307,982.5042543208499,210.47013275815314,402.6544095472715,0.0,4.575405524067601,484.6942368143218,1869.8528805533308
BULACAN,1995.0,0,0.6209057569503784,153.95370483398438,1.595966339111328,3,Central Luzon,0.0,0.0,140.2642588187748,0.0,52.75552940033987,0.0,0.0,79.72882554977782,327.60793186963616
BULACAN,1998.0,0,0.6149412393569946,263.6636657714844,1.41185462474823,3,Central Luzon,28.554944837342305,33.37202204368543,204.8689099249997,6.034147406590905,51.76726377438632,0.0,13.918134851656228,112.65162717134517,380.1563692157547
BULACAN,2001.0,1,0.5604851841926575,442.7869873046875,1.0623054504394531,3,Central Luzon,72.95272761221563,67.58554245738156,317.53886832859973,9.757704403137165,52.725996627926285,1.9897624357858974,12.414033131893719,152.839091835457,476.0218924338724
BULACAN,2004.0,1,0.6426739692687988,445.6539916992188,1.1253411769866943,3,Central Luzon,95.05201547937277,80.00807838067087,372.4715433107003,20.960451722765388,91.71658442642153,7.178705325705137,0.0,169.27229772100614,663.0481056588214
BULACAN,2007.0,0,0.5779701471328735,751.8012084960938,2.601024389266968,3,Central Luzon,146.68130275366445,61.009866530930424,236.6377899674992,87.35517727652959,101.09181575243976,9.234505541475546,0.0,239.21435768353865,712.4646235662318
BULACAN,2010.0,0,0.5938796997070312,1059.966064453125,1.9805206060409544,3,Central Luzon,204.51319761573225,61.543608107265825,293.8333618235427,109.658722004518,71.20539520358072,8.62679647177291,0.0,294.6738901747329,760.6040039962447
BULACAN,2013.0,1,0.6748275756835938,818.2925415039062,1.0,3,Central Luzon,175.10349018138965,37.330001625411235,430.374132704079,108.53497875033281,128.24766483217235,4.363510415119473,0.0,324.42046717768085,903.4891948615171
BULACAN,2016.0,1,0.6466533541679382,1331.8646240234375,1.9236825704574585,3,Central Luzon,332.69736104087116,33.34769658877501,451.19852735342425,79.8940486120141,102.7857264327357,5.25940453644946,0.0,463.7851460824827,1039.1597452265632
BULACAN,2019.0,0,0.6474819183349609,1863.764404296875,1.9756429195404053,3,Central Luzon,433.79250002903024,29.914877919063052,661.0974515050797,59.790293480798645,65.04149846689049,5.505924456537048,0.36776270802658473,595.2033146494821,1342.5187084021302
CAGAYAN,1992.0,0,0.9048543572425842,8.406294822692871,1.7165849208831787,3,Cagayan Valley,0.0,0.0,83.86882032712542,0.0,43.16213399255006,0.0,0.0,52.683242935895024,235.1368612445304
CAGAYAN,1998.0,0,0.8675767183303833,53.183815002441406,2.527106046676636,3,Cagayan Valley,49.07556597519164,4.914927715084634,223.37851414663143,1.656242288386697,96.95828811027971,0.0,0.0,157.04914119275986,545.1288779858473
CAGAYAN,2001.0,0,0.8813786506652832,68.04299926757812,1.7256755828857422,3,Cagayan Valley,140.5977394128894,12.454084868936004,362.9139624138523,6.798263651404116,113.22986901291857,0.0,0.0,203.06388159855544,629.2248455597088
CAGAYAN,2004.0,1,0.8757331371307373,87.12300109863281,1.3018112182617188,3,Cagayan Valley,158.1883038169852,10.587091900236354,412.08403920083657,7.659444004562179,121.03609242743347,0.0,0.0,235.6492016213482,736.0135720918
CAGAYAN,2007.0,0,0.8675515651702881,118.3479995727539,2.027386426925659,3,Cagayan Valley,169.0977748856122,20.031680776376295,140.21381526634272,10.374918642402106,242.9276588374659,0.0,0.0,392.18885334863614,901.0942957280042
CAGAYAN,2010.0,1,0.8368289470672607,171.1717071533203,1.734629511833191,3,Cagayan Valley,199.25272014290374,20.399606480412753,164.63191969224707,27.661081450320566,195.40999417302564,0.0,0.0,480.9379081060736,923.660983635698
CAGAYAN,2013.0,1,0.83774334192276,229.32940673828125,1.5862118005752563,3,Cagayan Valley,212.1935696677558,10.725079671172828,259.71969304159865,45.58237347686476,151.19023308135735,0.0,0.0,454.00141547123894,864.9113415941948
CAGAYAN,2016.0,0,0.9009124040603638,183.43724060058597,2.7374985218048096,3,Cagayan Valley,161.46852457362183,18.38324715377539,187.4750191798279,7.623253212142717,129.85315539352658,0.0,0.0,364.4421873305253,681.7703660927613
CAGAYAN,2019.0,1,0.9182403683662416,178.9674835205078,2.154966115951538,3,Cagayan Valley,191.87889866457581,5.741309455402801,335.2641451196286,68.62344025157238,188.91686903801983,0.0,0.0,722.8873583124691,1247.0683563098814
CAMARINES NORTE,1992.0,0,0.9014827609062196,4.585928916931152,3.4714643955230717,3,Bicol Region,0.0,0.0,80.84481772339895,0.0,37.47234631272308,0.0,0.0,61.39738221648803,274.0100879847274
CAMARINES NORTE,1998.0,0,0.8790405988693237,23.912954330444336,2.62214994430542,3,Bicol Region,55.60581214484171,3.41259769407944,201.96257452403034,4.045748831139544,107.66614142998476,0.0,0.0,177.8488605431164,602.8543200557224
CAMARINES NORTE,2001.0,0,0.9042590856552124,26.489023208618164,2.3366193771362305,3,Bicol Region,167.92618881074696,10.351339779555374,375.44046313704786,13.049042073221216,118.89059559945835,0.0,0.0,184.11390297399961,718.8529803450449
CAMARINES NORTE,2004.0,1,0.79608553647995,35.35765075683594,1.9280264377593996,3,Bicol Region,71.40973674625886,12.269521321111553,276.61278388302384,11.467851305262194,148.31275119671756,0.0,0.0,181.46566809223546,797.9724906360317
CAMARINES NORTE,2007.0,1,0.7575136423110962,121.97943878173828,1.9685388803482056,3,Bicol Region,45.32011097633619,21.84446380568805,77.12831528778275,27.849570658082953,297.3125434536749,0.0,0.0,512.7743508603226,1102.4905853750129
CAMARINES NORTE,2010.0,0,0.8110418319702148,90.13292694091795,2.9553470611572266,3,Bicol Region,192.66819409305074,21.985718890904234,149.80545536490698,21.05692479150724,273.08453115574605,0.0,0.0,695.5416129083474,1222.5724272537097
CAMARINES NORTE,2013.0,1,0.8430761694908142,115.6156234741211,1.8744080066680908,3,Bicol Region,253.10503378413082,30.717960322061515,329.4093506452013,31.69929467963626,244.45228353270542,1.1245446402611672,0.0,718.0930385314188,1340.0782948700562
CAMARINES NORTE,2016.0,1,0.8005216121673584,216.0550842285156,2.245250940322876,3,Bicol Region,504.40130371691913,18.88272363413064,564.2032533887265,37.64516258289721,276.38187226998315,3.2740339503612024,0.0,790.2122988348177,1659.4770751997262
CAMARINES NORTE,2019.0,1,0.773523211479187,331.3607177734375,1.7230253219604492,3,Bicol Region,443.3357361656182,20.074684426841255,847.42698679136,124.52995606775457,317.9581506186765,3.2705142723812535,0.0,957.0092472910582,2181.4853712896074
CAMARINES SUR,1998.0,0,0.9293215274810792,26.903831481933597,2.0232632160186768,3,Bicol Region,25.411611359687665,10.623354565943732,171.08515575484188,3.2027065257779777,112.2947492949522,0.0,10.783426161302607,118.22272154306998,343.01788067183264
CAMARINES SUR,2001.0,1,0.9308177828788756,36.40654373168945,1.3708994388580322,3,Bicol Region,46.33955546538345,24.01907185409728,218.59016965909453,4.260186506190957,84.17202818887749,0.0,16.002774963850666,127.96858147964672,379.85357077808106
CAMARINES SUR,2004.0,1,0.769305408000946,51.06800079345703,2.1571528911590576,3,Bicol Region,42.7198937334228,10.158742155904386,174.5373086955264,3.2913415914089135,37.13587184287287,0.6670697830909095,2.0681415359896556,115.632116406452,441.26247593035345
CAMARINES SUR,2007.0,1,0.8952274322509766,95.0189971923828,1.4214789867401123,3,Bicol Region,50.196574636706806,24.849699220172912,140.05794783611654,78.40503434471076,165.5073460056788,0.8157782980190892,8.796245464725398,246.5395949619203,697.4211920681417
CAMARINES SUR,2010.0,1,0.6712402105331421,379.9442443847656,1.4768424034118652,3,Bicol Region,65.01230937125916,16.09633085524673,86.29740358630588,40.30661116426166,160.08606423632975,0.38928549035755544,2.733679619971929,310.3770200936176,640.8451881426323
CAMARINES SUR,2013.0,1,0.8825317621231079,163.5443878173828,2.4780516624450684,3,Bicol Region,69.0200444669218,9.898821212241355,108.60909819307608,23.632539052611694,155.07888383586433,0.4076528562739819,0.0,371.03607706635665,662.6196524665287
CAMARINES SUR,2016.0,1,0.9078734517097472,188.20152282714844,1.678781032562256,3,Bicol Region,78.62745374226644,18.651582709962398,171.30360564037045,71.96979509485374,228.04799818695702,2.054777432003631,0.0,498.70993197073886,912.248444880619
CAMARINES SUR,2019.0,1,0.8923344016075134,291.6818542480469,2.013798475265503,3,Bicol Region,73.98763383384616,32.157552150662575,234.24824950897462,57.54075757059907,204.54605860948118,3.8639488137943436,0.6519635839220564,582.743885194072,1076.282486925176
CAMIGUIN,1995.0,0,0.9395381808280944,3.482151985168457,1.931020736694336,3,Northern Mindanao,0.0,0.0,342.02095905289144,0.0,196.67395597328456,0.0,0.0,198.1293632360692,1107.7282295198456
CAMIGUIN,1998.0,0,0.9199127554893494,7.096455097198486,1.5236729383468628,3,Northern Mindanao,177.25178074024532,10.707762485377062,722.8196208975215,20.328488721408423,264.71268467698275,0.0,0.1254271523779803,393.10661913512126,1732.2972313736072
CAMIGUIN,2001.0,1,0.9278233051300048,8.600000381469727,1.4880746603012085,3,Northern Mindanao,539.9571851911436,7.080515737254206,997.2473259644182,15.778161670231615,264.8052078191493,0.0,0.0,434.4314536615097,1630.5328589033365
CAMIGUIN,2004.0,1,0.9428590536117554,8.006624221801758,1.2554914951324463,3,Northern Mindanao,671.4556597890692,12.173281083265083,1203.2003543196129,17.76051829231257,325.9534961447615,0.0,0.0,501.81089642422705,2058.2413499969043
CAMIGUIN,2007.0,1,0.9214934706687928,14.29979133605957,1.6389076709747314,3,Northern Mindanao,819.0970700257927,19.777313069888326,637.2518893206262,33.90306153193661,495.40056667365656,0.0,0.0,1019.1339327284546,2616.3617350971176
CAMIGUIN,2010.0,1,0.909134328365326,23.90211296081543,1.3177186250686646,3,Northern Mindanao,923.8512161619449,19.275120249233456,707.0627774325947,71.32792189207531,896.1274807354373,0.0,0.0,1189.5774614843137,3100.1768127696546
CAMIGUIN,2013.0,1,0.8974552154541016,28.99473571777344,1.373879075050354,3,Northern Mindanao,1440.2823008820194,37.53400752295594,1062.6010385383295,90.62748726751195,799.2364586349893,0.0,0.0,1314.0992021924478,3185.3038702829576
CAMIGUIN,2016.0,1,0.9133106470108032,36.38302612304688,1.0,3,Northern Mindanao,1087.372032027076,36.47549947814477,1351.9817858279719,217.56194894839837,922.5813570541775,10.572342956376394,0.0,1424.5465127422112,3824.5663601894435
CAMIGUIN,2019.0,1,0.9007886052131652,55.33708953857422,1.1405048370361328,3,Northern Mindanao,337.7826151272819,38.53563610197862,1293.1570639897302,361.99530604495675,1049.4845320761406,12.987993552404673,0.0,2370.043892027945,4952.003977052958
CAPIZ,1992.0,0,0.8857605457305908,6.079748153686523,2.226090669631958,3,Western Visayas,0.0,0.0,111.61593773059161,0.0,59.40227862560632,0.0,0.0,106.41276815720798,352.7839573507092
CAPIZ,1995.0,1,0.8792374134063721,41.13315200805664,1.5678362846374512,3,Western Visayas,0.0,0.0,153.57286238539305,0.0,72.98514355393999,0.0,0.0,124.62477565926991,458.28021587401076
CAPIZ,1998.0,0,0.9368405342102052,14.879905700683594,1.8942924737930296,3,Western Visayas,51.36705053954966,1.9115750843470656,236.73034846863473,1.679351758700223,61.42977367424223,0.0,16.370260933672032,102.17598754489497,456.4695629331915
CAPIZ,2001.0,1,0.9444586038589478,18.43877601623535,1.569429874420166,3,Western Visayas,111.34630644444603,5.252458942415914,277.4230431980625,4.149529481786485,26.228339011206156,12.537939294026746,0.0,144.13681330396597,303.6665124565719
CAPIZ,2004.0,1,0.9139352440834044,25.88405990600586,1.0102546215057373,3,Western Visayas,110.4436404464333,8.910978505648616,391.38008703885146,4.305614581237688,105.89027467121987,0.0,0.0,267.71985528441786,526.0781744249136
CAPIZ,2007.0,0,0.838913083076477,64.7996597290039,1.0177510976791382,3,Western Visayas,96.48722804630538,6.188660354000715,103.09755268457336,9.143762187974364,160.28978823854348,0.0,0.0,479.8573733329323,757.6108172727764
CAPIZ,2010.0,1,0.8129146099090576,87.08859252929688,1.6610671281814575,3,Western Visayas,177.843274747544,11.659381270969325,125.51199656045154,16.536992822588687,207.62185935504408,0.0,0.0,558.3384531450464,983.6065239172202
CAPIZ,2013.0,1,0.891202449798584,74.88628387451172,1.2846393585205078,3,Western Visayas,217.00081883420705,11.794812344134774,357.9681953165641,23.863983399217396,156.99746063992143,0.0,0.0,477.50770838920005,993.436166322755
CAPIZ,2016.0,0,0.8388988971710205,196.4537353515625,1.07429301738739,3,Western Visayas,655.671330978893,15.869395445854272,775.6944218468624,104.15370925070421,145.31428727810697,0.0,0.0,549.2842492904201,1470.2929650200888
CAPIZ,2019.0,0,0.7730719447135925,383.7723388671875,2.2805771827697754,3,Western Visayas,591.0239796971977,1.0884511910974437,997.9028171468102,100.18645579432787,160.7921667723547,0.0,0.0,761.5587034343556,1923.7861923999717
CATANDUANES,1995.0,0,0.8726366758346558,13.842881202697754,1.7233964204788208,3,Bicol Region,0.0,0.0,279.78316630084163,0.0,112.03007793270758,0.0,0.0,167.57660762231572,673.036845125669
CATANDUANES,1998.0,0,0.9285526871681212,11.319071769714355,2.38455867767334,3,Bicol Region,113.56845841857488,3.7424815684294153,438.85195691149386,1.5667677385408774,166.46257690999428,0.0,0.0,262.6196950254044,820.3551847011742
CATANDUANES,2001.0,0,0.9454360604286194,11.017999649047852,1.7479709386825562,3,Bicol Region,361.08905980101883,12.756452660762553,719.9907229402736,4.446600475025957,127.85101171238985,0.0,0.0,341.6986061728662,1021.9673404686821
CATANDUANES,2004.0,1,0.9578397870063782,10.331881523132324,2.1901228427886963,3,Bicol Region,393.98785432724003,13.83509344474684,783.8767978628719,4.48675582134495,141.36437020973545,0.0,0.0,371.5670737222439,1155.5091036946328
CATANDUANES,2007.0,0,0.9581193327903748,12.750835418701172,1.8814964294433596,3,Bicol Region,446.91591145866903,15.237312061387154,353.943032450728,26.147440748620447,328.7361672194019,0.0,7.27253439342868,637.1247037905446,1533.911310812148
CATANDUANES,2010.0,1,0.7762653231620789,91.96952056884766,1.6604204177856443,3,Bicol Region,346.75228497320234,20.383171629302314,287.5755565352652,48.35324384859957,461.52531753810564,0.0,0.0,895.7253013545791,1776.2628106919915
CATANDUANES,2013.0,0,0.7886252403259277,110.04376983642578,1.9531975984573364,3,Bicol Region,523.664159322447,24.394672221837794,508.40247320525384,82.85115159073463,489.9435991238098,0.0,3.578602137347302,950.8783296432032,1984.0723311659879
CATANDUANES,2016.0,0,0.8075154423713684,148.50962829589844,2.5462870597839355,3,Bicol Region,581.5708523425318,36.02555011764629,687.0962894143114,69.49990507469559,601.4110993879392,0.0,0.0,1232.6307265501,2556.98014283208
CATANDUANES,2019.0,1,0.8152198791503906,167.81297302246094,1.7535829544067385,3,Bicol Region,516.6243194232464,31.88544449088053,884.0678783369073,86.0542129666872,713.0216522470266,10.50565575067236,0.0,1722.5726121136931,3338.482085331919
CAVITE,1992.0,0,0.5668178200721741,49.424922943115234,1.4935847520828247,3,CALABARZON,0.0,0.0,57.83371230438773,0.0,25.391199353775402,0.0,0.0,52.05550959151346,194.97633024972626
CAVITE,1995.0,0,0.5460777878761292,159.4860076904297,1.8437299728393557,3,CALABARZON,0.0,0.0,85.77490087071084,0.0,37.9501083419898,0.0,0.0,92.20676884102109,312.388344056169
CAVITE,1998.0,0,0.6307280659675598,199.6623077392578,1.6382964849472046,3,CALABARZON,25.937293937803247,25.09352113443501,195.22544265850757,5.661628515634105,71.15594123120069,0.0,12.044997705873186,135.91651193949767,455.3359907119872
CAVITE,2001.0,0,0.5396614670753479,314.5010070800781,1.753517508506775,3,CALABARZON,103.26159468903401,72.88536182221073,347.449036435373,20.180879162851944,67.48777701936837,0.0,0.058190131932573774,151.06301633686178,510.21857622162173
CAVITE,2004.0,1,0.6244834065437317,423.8820495605469,1.3586769104003906,3,CALABARZON,108.07588365898668,84.60925147949817,324.61715905971346,16.53942325044348,64.27902376748472,0.09253570798258677,0.5273064588724462,114.77276056074881,561.874918392432
CAVITE,2007.0,1,0.5119641423225403,684.8209228515625,1.0357224941253662,3,CALABARZON,114.07700481539725,55.48271944084234,125.39651075153517,18.262193134229825,61.01701369358312,0.45400650662091985,0.9423646513381158,273.26498654381936,593.8383394009848
CAVITE,2010.0,0,0.5106795430183411,1477.89697265625,2.3028836250305176,3,CALABARZON,116.73390571991358,54.460987047728565,132.2276456996102,24.23107235334705,55.37320596580553,0.09815162033345175,0.7254438214246957,268.8653363577817,530.4117251181654
CAVITE,2013.0,1,0.7227306962013245,681.3848266601562,1.833876729011536,3,CALABARZON,161.8464170968795,24.131446474370428,186.3058380545325,18.25414394074993,47.44647498124368,0.20776589509320031,0.759295302457737,258.2196737620079,498.3483034172841
CAVITE,2016.0,1,0.7566080093383789,793.1228637695312,1.0644922256469729,3,CALABARZON,129.15210296273509,15.495660909273216,202.49505338079584,57.15200852585119,57.53246210246288,0.04977711780490655,0.6455038618736046,290.7404751062408,553.2428290355798
CAVITE,2019.0,1,0.795315682888031,932.5206909179688,1.6359776258468628,3,CALABARZON,115.9810121010537,24.813443433898694,258.97464927065494,57.15222551164504,64.99496687902273,0.07823339190298867,0.2523541860328323,345.98173876989097,673.2646839153558
COMPOSTELA VALLEY,1998.0,0,0.4880146384239197,87.46155548095703,2.278657913208008,3,Davao Region,29.836305694793552,10.443666170848912,196.04069442795625,0.0,124.80434402920969,0.0,0.0,206.8607581033088,504.1954430733303
COMPOSTELA VALLEY,2001.0,1,0.8697474002838135,40.70399856567383,1.7834042310714722,3,Davao Region,75.215732521681,20.39118691164443,375.8892408862198,0.0,120.7245081963965,0.0,0.0,280.2823257749761,623.2385733109054
COMPOSTELA VALLEY,2004.0,1,0.7449471950531006,76.43355560302734,1.246813416481018,3,Davao Region,78.97137381795098,23.973392784493925,421.7915440177654,11.211844839417905,140.7531747798885,0.0,0.0,307.634935162466,781.2091699624139
COMPOSTELA VALLEY,2007.0,0,0.7106136679649353,59.593711853027344,1.5970051288604736,3,Davao Region,67.91074777803377,26.15418064279041,80.29530577999067,29.684460617771844,214.14234779689332,0.0,0.9068555842452924,470.5700475357067,911.645330104599
COMPOSTELA VALLEY,2010.0,1,0.8380581736564636,130.5924072265625,1.0,3,Davao Region,56.75177386726689,28.34586998265635,111.9190546235417,44.45201867201228,320.1595015490395,0.0,0.0,551.3838036546744,1018.0490038800546
COMPOSTELA VALLEY,2013.0,1,0.851481020450592,132.92015075683594,1.0,3,Davao Region,55.791108931936776,39.577445577978565,159.6860713557146,78.3224914255598,510.40482766240586,0.0,0.0,764.7140533198447,1460.1584908870047
COMPOSTELA VALLEY,2016.0,1,0.7359999418258667,351.7088317871094,1.963605523109436,3,Davao Region,52.40794465708698,28.125883741450853,213.54766014397228,133.01383004066997,726.8852254778267,0.0,0.0,1006.8316925764367,1976.4460035199813
DAVAO DEL NORTE,1992.0,0,0.6558577418327332,51.55832290649414,1.119122862815857,3,Davao Region,0.0,0.0,62.60967156770491,0.0,135.6083932611284,0.0,0.0,95.4958929482156,447.76023852132204
DAVAO DEL NORTE,1998.0,0,0.7927250266075134,92.91939544677734,1.052706241607666,3,Davao Region,30.1249633657125,6.256966413103217,163.78410120877777,3.5577870828437836,120.07734350512385,0.0,0.0,169.326654420311,628.3417343424859
DAVAO DEL NORTE,2001.0,1,0.7862313985824585,66.19203186035156,1.4738372564315796,3,Davao Region,60.504383087062905,16.773723627136196,299.73260573965945,9.1923556537309,82.92273775690587,0.0,0.0,213.26214127652054,541.8024076832176
DAVAO DEL NORTE,2004.0,0,0.7893928289413452,101.12712097167967,1.2000830173492432,3,Davao Region,62.42437026018966,17.481948687801736,322.3337461188408,13.209778735679222,96.94184541169221,0.0,1.444444846433633,227.77320982362852,573.7211196128975
DAVAO DEL NORTE,2007.0,0,0.8835328221321106,65.21575164794922,1.5088207721710205,3,Davao Region,109.67748146149556,16.49475670839152,141.48566791816876,48.512265959734016,151.59072943198015,0.0,0.0,356.3996727364026,743.2965891090926
DAVAO DEL NORTE,2010.0,1,0.8827711939811707,91.3570556640625,1.0,3,Davao Region,108.51954675292608,21.59778798638708,129.46385272165608,31.968691147212223,207.78641587599472,0.0,0.0,456.54508421688377,855.5622041592059
DAVAO DEL NORTE,2013.0,1,0.8517435193061829,129.49290466308594,1.0,3,Davao Region,85.4835801221123,36.18565924598524,101.72367241492644,24.12927979077056,282.42178045742844,0.0,0.9068990752767984,480.2987394746531,888.5819243220814
DAVAO DEL NORTE,2016.0,1,0.8182401061058044,223.403076171875,1.3880412578582764,3,Davao Region,57.34183112957609,32.997801629607004,130.5899127374609,40.25027936127978,356.070752025669,0.0,0.0,685.9241038751928,1196.4754989603125
DAVAO DEL NORTE,2019.0,0,0.8592935800552368,262.55194091796875,1.6063530445098877,3,Davao Region,37.78917786877069,23.28964076678105,188.95171861274062,34.87448653113484,525.7155564869,0.0,0.0011633629991040155,1037.2551085920973,1780.68202879543
