LGU_clean,election_year,incumbent_name,dynasty,health_post3,educ_post3,pubwelf_post3,health_pre,educ_pre,pubwelf_pre,ira_share,local_rev_pc,enc_gol,income_class,region,matched_control_lgu,matched_control_year
CAGAYAN,2010.0,"ANTONIO, ALVARO TRINIDAD",1,224.11407979329428,22.944926579793293,185.1735382080078,169.27011108398438,19.00917180379232,224.43262227376303,0.8368289470672607,171.1717071533203,1.734629511833191,3,Cagayan Valley,ISABELA,2010.0
CAGAYAN,2013.0,"ANTONIO, ALVARO TRINIDAD",1,248.160634358724,12.542993545532228,303.74249267578125,205.0392405192057,24.02601369222005,251.9835459391276,0.83774334192276,229.32940673828125,1.5862118005752563,3,Cagayan Valley,ISABELA,2010.0
CAGAYAN,2019.0,"MAMBA, MANUEL NOVENO",1,241.5673977533976,7.228065172831218,422.0833435058594,241.4473622639974,17.97696876525879,268.4214680989583,0.9182403683662416,178.9674835205078,2.154966115951538,3,Cagayan Valley,CAGAYAN,2016.0
CAMARINES NORTE,2004.0,"TYPOCO, JESUS JR. O.",1,35.36926301320394,6.077097415924072,137.0063908894857,81.00787353515625,4.72390882174174,178.0757598876953,0.79608553647995,35.35765075683594,1.9280264377593996,3,Bicol Region,ALBAY,2007.0
CAMARINES NORTE,2007.0,"TYPOCO, JESUS JR. O.",1,23.284793217976887,11.223357836405436,39.62737147013346,54.06574408213297,6.879507541656494,149.715939839681,0.7575136423110962,121.97943878173828,1.9685388803482056,3,Bicol Region,ALBAY,2007.0
CAMARINES NORTE,2013.0,"TALLADO, EDGARDO ANGELES",1,143.5494817097982,17.421807924906414,186.82576497395837,68.74207878112793,14.327621777852375,89.80289713541667,0.8430761694908142,115.6156234741211,1.8744080066680908,3,Bicol Region,CATANDUANES,2013.0
CAMARINES NORTE,2016.0,"TALLADO, EDGARDO ANGELES",1,298.9032694498698,11.189716974894203,334.34131876627606,130.31663767496744,14.06888516743978,123.05310122172038,0.8005216121673584,216.0550842285156,2.245250940322876,3,Bicol Region,CATANDUANES,2016.0
CAMARINES NORTE,2019.0,"TALLADO, EDGARDO ANGELES",1,275.05515543619794,12.454771846532822,525.7621765136719,240.7827402750651,13.427090644836426,277.2211507161458,0.773523211479187,331.3607177734375,1.7230253219604492,3,Bicol Region,CATANDUANES,2013.0
CAMARINES SUR,2001.0,"VILLAFUERTE, LUIS R.",1,72.43843332926433,37.546841303507485,341.7022298177083,0.0,0.0,123.7846221923828,0.9308177828788756,36.40654373168945,1.3708994388580322,3,Bicol Region,CATANDUANES,2001.0
CAMARINES SUR,2004.0,"VILLAFUERTE, LUIS RAYMOND JR. FAVIS",1,69.56999842325847,16.54366652170817,284.2366689046224,73.82053120930989,31.80468368530273,355.1367899576823,0.769305408000946,51.06800079345703,2.1571528911590576,3,Bicol Region,ALBAY,2007.0
CAMARINES SUR,2007.0,"VILLAFUERTE, LUIS RAYMUNDO JR.",1,85.02401224772136,42.0909423828125,237.23309326171875,68.30266698201497,23.71333281199137,261.25733947753906,0.8952274322509766,95.0189971923828,1.4214789867401123,3,Bicol Region,ALBAY,2007.0
CAMARINES SUR,2010.0,"VILLAFUERTE, LUIS RAYMOND JR. FAVIS",1,118.47654724121094,29.33348655700684,157.26588567097983,79.78214263916016,38.41473007202149,239.16039021809897,0.6712402105331421,379.9442443847656,1.4768424034118652,3,Bicol Region,CATANDUANES,2013.0
CAMARINES SUR,2013.0,"VILLAFUERTE, MIGUEL REYES",1,131.1708552042643,18.81246026357015,206.40885416666663,87.71297963460286,35.66290537516276,272.8916931152344,0.8825317621231079,163.5443878173828,2.4780516624450684,3,Bicol Region,CATANDUANES,2016.0
CAMARINES SUR,2016.0,"VILLAFUERTE, MIGUEL REYES",1,155.34300231933594,36.84963353474935,338.4417928059896,143.4159164428711,15.614177385965982,126.15149561564128,0.9078734517097472,188.20152282714844,1.678781032562256,3,Bicol Region,MASBATE,2010.0
CAMARINES SUR,2019.0,"VILLAFUERTE, MIGUEL REYES",1,151.31240590413412,65.76553853352864,479.06203206380206,150.01775614420572,32.93802833557129,332.7889099121094,0.8923344016075134,291.6818542480469,2.013798475265503,3,Bicol Region,CATANDUANES,2013.0
CAMIGUIN,2001.0,"ROMUALDO, PEDRO PALARCA",1,40.62676429748535,0.5327430615822474,75.03360112508138,0.0,0.0,34.99803479512533,0.9278233051300048,8.600000381469727,1.4880746603012085,3,Northern Mindanao,MISAMIS OCCIDENTAL,2001.0
CAMIGUIN,2004.0,"ROMUALDO, PEDRO PALARCA",1,52.55272420247396,0.9527644515037536,94.17071024576823,37.95371945699056,1.085395023226738,72.81350326538086,0.9428590536117554,8.006624221801758,1.2554914951324463,3,Northern Mindanao,BUKIDNON,2001.0
CAMIGUIN,2007.0,"ROMUALDO, JURDIN JESUS M.",1,66.58685811360677,1.6077571113904316,51.804117838541664,49.62434260050456,0.8512270450592041,89.04959360758464,0.9214934706687928,14.29979133605957,1.6389076709747314,3,Northern Mindanao,MISAMIS ORIENTAL,2004.0
CAMIGUIN,2010.0,"ROMUALDO, JURDIN JESUS M.",1,77.42519887288411,1.6153900027275083,59.25681018829346,57.51342391967773,1.2712347507476809,55.665629069010414,0.909134328365326,23.90211296081543,1.3177186250686646,3,Northern Mindanao,MISAMIS ORIENTAL,2004.0
